clip_file,distance_m,event_position_x,event_position_y,event_position_z,receiver_position_x,receiver_position_y,receiver_position_z,receiver_id,temp,event_id,start_time,duration,low_f,high_f,grid_id,start_timestamp,class_name,json_idx,include,arrival_angle_deg,corrected_dB_max
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3885/20230603_093000.WAV,163.42432871260178,-2.8377910997513887,32.000219430827016,16.877590217331274,47.16045332921203,187.4414661740884,10.116999999999962,MSD-3885,14.5,grid3_Catharus_guttatus_grid3_17,7983.770163,1.2,1500.0,5500.0,grid3,2023-06-03 11:43:03.770163+00:00,Catharus guttatus,17.0,True,162.1694233891707,41.704314968317135
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3885/20230603_093000.WAV,210.5459754183716,-12.01501757421048,-14.379914785361322,19.9150404087948,47.16045332921203,187.4414661740884,10.116999999999962,MSD-3885,14.5,grid3_Catharus_guttatus_grid3_32,8161.772621,1.5,1500.0,5500.0,grid3,2023-06-03 11:46:01.772621+00:00,Catharus guttatus,32.0,True,163.6584859218982,45.01888794572359
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3885/20230603_093000.WAV,233.0940559906377,-18.44644411686657,-35.34380901715451,29.99902966571655,47.16045332921203,187.4414661740884,10.116999999999962,MSD-3885,14.5,grid3_Catharus_guttatus_grid3_49,8338.129163,1.2000000000000002,1500.0,5500.0,grid3,2023-06-03 11:48:58.129163+00:00,Catharus guttatus,49.0,True,163.5910953530598,44.22352610338059
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3885/20230603_093000.WAV,244.8438161992084,-25.365533538504685,-46.015651013066105,23.76434386313849,47.16045332921203,187.4414661740884,10.116999999999962,MSD-3885,14.5,grid3_Catharus_guttatus_grid3_60,8442.204205,1.0,1500.0,5500.0,grid3,2023-06-03 11:50:42.204205+00:00,Catharus guttatus,60.0,True,162.74202596118545,43.37209997722987
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3887/20230603_093000.WAV,254.88694379606423,-35.27668428596203,-97.5231875927546,47.17954239076049,16.601533437729813,148.03118966333568,2.692999999999984,MSD-3887,11.5,grid3_Catharus_guttatus_grid3_23,8136.641038,1.0,1500.0,5500.0,grid3,2023-06-03 11:45:36.641038+00:00,Catharus guttatus,23.0,True,168.07055890717598,41.11584094180415
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3887/20230603_093000.WAV,165.80974795200285,-12.01501757421048,-14.379914785361322,19.9150404087948,16.601533437729813,148.03118966333568,2.692999999999984,MSD-3887,11.5,grid3_Catharus_guttatus_grid3_32,8161.641955,1.5,1500.0,5500.0,grid3,2023-06-03 11:46:01.641955+00:00,Catharus guttatus,32.0,True,170.00715394797885,43.59767752763453
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3887/20230603_093000.WAV,144.3122710464639,-7.087313452793818,6.751877238886067,20.157993228173652,16.601533437729813,148.03118966333568,2.692999999999984,MSD-3887,11.5,grid3_Catharus_guttatus_grid3_54,8353.500663,1.5,1500.0,5500.0,grid3,2023-06-03 11:49:13.500663+00:00,Catharus guttatus,54.0,True,170.4815390261245,47.08923379165082
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3887/20230603_093000.WAV,178.1957359650542,-16.59103881480965,-23.33102918171393,38.56727233949955,16.601533437729813,148.03118966333568,2.692999999999984,MSD-3887,11.5,grid3_Catharus_guttatus_grid3_64,8458.499121,1.5,1500.0,5500.0,grid3,2023-06-03 11:50:58.499121+00:00,Catharus guttatus,64.0,True,169.03765778656464,41.494351016041975
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3899/20230603_093000.WAV,82.29074409585564,2.389160633674514,18.84131816335716,8.64937092904306,0.0,100.64136008173227,0.0,MSD-3899,11.5,grid3_Catharus_guttatus_grid3_13,6424.5,1.5,1500.0,5500.0,grid3,2023-06-03 11:17:04.500000+00:00,Catharus guttatus,13.0,True,181.67298099650105,50.82492340983801
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3899/20230603_093000.WAV,18.7111897841622,7.261962585640587,84.72261382347148,6.630689263477809,0.0,100.64136008173227,0.0,MSD-3899,11.5,grid3_Catharus_guttatus_grid3_18,7983.432746,1.5,1500.0,5500.0,grid3,2023-06-03 11:43:03.432746+00:00,Catharus guttatus,18.0,True,204.52196679440806,50.958265587383565
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3899/20230603_093000.WAV,120.09102006618008,-13.633225687349366,-18.25974934955559,9.925443763498636,0.0,100.64136008173227,0.0,MSD-3899,11.5,grid3_Catharus_guttatus_grid3_21,8076.841205,1.2,1500.0,5500.0,grid3,2023-06-03 11:44:36.841205+00:00,Catharus guttatus,21.0,True,173.45901899465537,48.35326662939618
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3899/20230603_093000.WAV,206.73543873619488,-35.27668428596203,-97.5231875927546,47.17954239076049,0.0,100.64136008173227,0.0,MSD-3899,11.5,grid3_Catharus_guttatus_grid3_23,8136.5,1.0,1500.0,5500.0,grid3,2023-06-03 11:45:36.500000+00:00,Catharus guttatus,23.0,True,169.90610876861558,46.98393405468131
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3899/20230603_093000.WAV,117.34932106256096,-12.01501757421048,-14.379914785361322,19.9150404087948,0.0,100.64136008173227,0.0,MSD-3899,11.5,grid3_Catharus_guttatus_grid3_32,8161.501038,1.5,1500.0,5500.0,grid3,2023-06-03 11:46:01.501038+00:00,Catharus guttatus,32.0,True,174.03656273451065,51.30379525537299
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3899/20230603_093000.WAV,140.47127569825105,-18.44644411686657,-35.34380901715451,29.99902966571655,0.0,100.64136008173227,0.0,MSD-3899,11.5,grid3_Catharus_guttatus_grid3_49,8337.859621,1.2000000000000002,1500.0,5500.0,grid3,2023-06-03 11:48:57.859621+00:00,Catharus guttatus,49.0,True,172.27495658258673,49.70850163342054
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3899/20230603_093000.WAV,96.29023674008886,-7.087313452793818,6.751877238886067,20.157993228173652,0.0,100.64136008173227,0.0,MSD-3899,11.5,grid3_Catharus_guttatus_grid3_54,8353.359746,1.5,1500.0,5500.0,grid3,2023-06-03 11:49:13.359746+00:00,Catharus guttatus,54.0,True,175.68317470420774,50.33241602890844
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3899/20230603_093000.WAV,112.99873385030696,-8.837048439686455,-8.562455005909214,27.66129420239314,0.0,100.64136008173227,0.0,MSD-3899,11.5,grid3_Catharus_guttatus_grid3_63,8458.363496,1.5,1500.0,5500.0,grid3,2023-06-03 11:50:58.363496+00:00,Catharus guttatus,63.0,True,175.37356195798924,47.75747374790975
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3899/20230603_093000.WAV,36.56004126511631,26.653272557914896,85.4637236170771,19.896709039619537,0.0,100.64136008173227,0.0,MSD-3899,11.5,grid3_Catharus_guttatus_grid3_71,8474.955996,1.0,1500.0,5500.0,grid3,2023-06-03 11:51:14.955996+00:00,Catharus guttatus,71.0,True,240.34076336777503,54.32149255176189
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3899/20230603_093000.WAV,124.72613684097642,-15.41722612672438,-14.054530653454677,46.51635194524052,0.0,100.64136008173227,0.0,MSD-3899,11.5,grid3_Catharus_guttatus_grid3_75,8496.5,1.5,1500.0,5500.0,grid3,2023-06-03 11:51:36.500000+00:00,Catharus guttatus,75.0,True,172.3442874145788,52.17396014719111
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3899/20230603_093000.WAV,119.92876158146056,-16.93475797496545,-16.884454148877992,-16.846507537891664,0.0,100.64136008173227,0.0,MSD-3899,11.5,grid3_Catharus_guttatus_grid3_96,9215.0,1.0,1500.0,5500.0,grid3,2023-06-03 12:03:35+00:00,Catharus guttatus,96.0,True,171.80046354363787,50.810359039928095
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3902/20230603_093000.WAV,82.15286382742207,2.389160633674514,18.84131816335716,8.64937092904306,0.0,100.64136008173227,1.428700000000049,MSD-3902,12.1,grid3_Catharus_guttatus_grid3_13,6424.499705,1.5,1500.0,5500.0,grid3,2023-06-03 11:17:04.499705+00:00,Catharus guttatus,13.0,True,181.67298099650105,52.846512334029676
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3902/20230603_093000.WAV,18.253856450829065,7.261962585640587,84.72261382347148,6.630689263477809,0.0,100.64136008173227,1.428700000000049,MSD-3902,12.1,grid3_Catharus_guttatus_grid3_18,7983.431413,1.5,1500.0,5500.0,grid3,2023-06-03 11:43:03.431413+00:00,Catharus guttatus,18.0,True,204.52196679440806,50.11450334162677
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3902/20230603_093000.WAV,119.98138739494492,-13.633225687349366,-18.25974934955559,9.925443763498636,0.0,100.64136008173227,1.428700000000049,MSD-3902,12.1,grid3_Catharus_guttatus_grid3_21,8076.841455,1.2,1500.0,5500.0,grid3,2023-06-03 11:44:36.841455+00:00,Catharus guttatus,21.0,True,173.45901899465537,52.74432052105888
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3902/20230603_093000.WAV,206.4140789498372,-35.27668428596203,-97.5231875927546,47.17954239076049,0.0,100.64136008173227,1.428700000000049,MSD-3902,12.1,grid3_Catharus_guttatus_grid3_23,8136.498705,1.0,1500.0,5500.0,grid3,2023-06-03 11:45:36.498705+00:00,Catharus guttatus,23.0,True,169.90610876861558,48.07683844749482
